t_mean_x_acc,t_std_deviation_x_acc,t_rms_x_acc,t_skew_x_acc,t_kurtosis_x_acc,f_mean_x_acc,f_max_x_acc,f_average_E_per_coeff_x_acc,t_mean_y_acc,t_std_deviation_y_acc,t_rms_y_acc,t_skew_y_acc,t_kurtosis_y_acc,f_mean_y_acc,f_max_y_acc,f_average_E_per_coeff_y_acc,t_mean_z_acc,t_std_deviation_z_acc,t_rms_z_acc,t_skew_z_acc,t_kurtosis_z_acc,f_mean_z_acc,f_max_z_acc,f_average_E_per_coeff_z_acc,t_mean_x_gyro,t_std_deviation_x_gyro,t_rms_x_gyro,t_skew_x_gyro,t_kurtosis_x_gyro,f_mean_x_gyro,f_max_x_gyro,f_average_E_per_coeff_x_gyro,t_mean_y_gyro,t_std_deviation_y_gyro,t_rms_y_gyro,t_skew_y_gyro,t_kurtosis_y_gyro,f_mean_y_gyro,f_max_y_gyro,f_average_E_per_coeff_y_gyro,t_mean_z_gyro,t_std_deviation_z_gyro,t_rms_z_gyro,t_skew_z_gyro,t_kurtosis_z_gyro,f_mean_z_gyro,f_max_z_gyro,f_average_E_per_coeff_z_gyro,label
-3453.6612903225805,1626.1394461050934,3817.342767744549,0.21109449956195586,0.5415204099681863,3092.6895491187965,40389.17360992471,3233864394.2222223,-1281.9112903225807,1674.8460738715219,2109.1244456928935,-0.4624029547619637,0.5637085170940139,1851.5522225238371,76451.58343690287,743382941.8888888,-596.8064516129032,1807.0742825182983,1903.0752489656857,1.1091809670835278,0.6220790112695136,3923.0488871538355,112648.25806034218,485428567.93650794,-3016.717741935484,7527.410141909629,8109.407461648,-0.20244629954823562,1.6158244426806556,17122.38424801908,351419.10924314504,9136302282.460318,1452.241935483871,7774.132585542664,7908.612020877886,-2.121253457632335,10.497491848198008,38047.82345486735,180078.0,7892630084.253969,1015.5725806451613,4978.870107884284,5081.391071128253,1.5705724478423795,2.393221878408318,18970.10548946671,222629.0978142636,3276980321.380952,grenade
-3202.937254901961,3696.2029488652684,4890.881648336956,0.20438589278136743,0.15676000692951364,10453.769711135772,271807.7204177359,8681734224.4375,-1383.6039215686274,2437.1400106184237,2802.5008908361215,0.014579199367759532,-0.5794785970839831,5549.543879482237,92125.88087227436,2481204405.6484375,-1404.9803921568628,3489.4539462146204,3761.6829671169844,-0.9776522171324182,0.9452186894964956,1907.308782016349,262364.44512658933,4095617061.7187495,-860.3019607843137,10551.174665902763,10586.189413293041,0.38287560155484573,0.5617343729743278,23315.352867037738,770848.4658894334,28653552196.890625,-2602.478431372549,12823.377803706542,13084.796990490642,-0.9880230431723491,0.8138547765465214,22378.878197527953,556178.656929971,45208836045.249985,-312.9450980392157,7614.973411623369,7621.4010978374345,0.01975249963329236,1.9095687718395142,18895.2698613478,277409.063059202,14778884369.476559,grenade
-3102.8486842105262,2913.1500240512587,4256.067788432985,0.5546077997064393,0.8421931813856816,9260.04648570754,108320.91979260885,4161993664.844155,-1309.046052631579,2179.869788297408,2542.721742905052,0.2676691954635183,0.6843462339360955,6820.542657090886,57675.66246618957,1227080105.25974,-1182.532894736842,2763.839594033908,3006.1925002707676,-0.5061086354867971,0.1920108775748126,1838.050026787417,128620.52038831564,1565609241.571428,-95.60526315789474,7278.781684094471,7279.409534505709,1.3668702482318982,2.515406543432812,20506.31096948665,505332.09704828396,7951425856.0,-525.9605263157895,11585.957786363162,11597.889993556224,-0.8112862477098279,1.7304861219818397,18423.740767080126,419351.62529546063,20221654234.935066,-541.7434210526316,6699.377969452709,6721.246246927879,-0.1422090516081377,2.377124209974273,13766.831581134844,292897.8866949483,6821478874.818182,grenade
-3223.8947368421054,2475.4343916808134,4064.636847463053,0.8108734956457846,0.9235768113975569,9778.407942849872,127322.65734882468,4575667377.139534,-909.9122807017544,2074.120603739096,2264.93192776889,0.09941993543904863,0.9274540818295964,7099.442348563894,33101.44860846456,1012870328.0232558,-1261.374269005848,2752.3496969089447,3027.6218225836587,-0.8466199505264121,0.9109239510182392,1396.7750423476432,150845.83456168993,1828847564.9534888,-197.12280701754386,7441.545626575423,7444.156010821528,0.9890839789249415,1.2593661461931527,16857.83135408997,561164.9017584025,9427556148.27907,-644.3040935672515,10717.18269478388,10736.532618977255,-0.7121392037764477,1.776976402172636,11578.599657436293,229465.4627816676,19667676881.534885,-33.75438596491228,8242.451086678157,8242.52020166489,-0.3433988347055917,1.423719530213222,30292.812768836146,166973.37071594625,11550242369.302328,grenade
-3104.5204678362575,2864.593547277089,4224.209219051039,0.8666434147089073,0.73120460304342,9570.293829072738,141780.87994827877,4672098225.476743,-1047.374269005848,2028.8903919373786,2283.284713274134,-0.7600434435668335,0.3475169560384357,7492.659930652366,75046.8110420903,1072801618.2790699,-1350.1345029239767,2891.219516372025,3190.9267412205277,-0.8174667565687741,1.2676509517505892,1450.7001892604985,145264.28498211692,2040898825.2441854,182.7251461988304,9091.915925340558,9093.751902955932,1.269640383544956,1.6235567609908754,22230.928689890854,630974.5652434307,14064532052.465117,-656.7368421052631,10589.515849409734,10609.860941816267,-0.6347232950164208,2.5306470801162027,11589.66225052358,445644.7481105807,19210733901.732555,15.070175438596491,7436.285052826329,7436.300323216918,-0.8174928022428309,1.5807368534790927,30126.180599126656,415082.79928534647,9401115737.825584,grenade
-3166.762195121951,2362.0355779491597,3950.644867860337,0.6717176789259683,1.2820839742878878,10302.570847405397,71488.50271069075,4153656033.5301204,-1717.1097560975609,2219.4083781335084,2806.107528840375,-0.2734963503342295,0.7931880155336315,8805.737260998603,41274.42256157757,1753556102.2168672,-1460.030487804878,2846.4318087306115,3199.040960518194,-1.0357921815901225,2.229463023475806,1226.5790133285764,143050.9373838022,2003520100.2289157,-208.7621951219512,8392.889122072333,8395.485064575614,1.4536202092689403,2.9446832395765323,16189.149050886024,557220.9106688972,11427292934.10843,-934.3170731707318,10820.559678931504,10860.822259780176,-0.6509988923332376,1.949045098516942,18127.28133790109,245429.68036821517,19279292878.81928,-142.5609756097561,6491.713722212343,6493.278885349591,-0.6884098589747942,2.10143065203342,27898.327444431947,110514.94017986693,6834811056.698795,grenade
-3259.065868263473,2663.90796881575,4209.265494121272,0.15570334817777556,0.8902592929287696,11786.42152099742,58133.17978515385,4704513458.452382,-1245.0419161676646,2693.796037945601,2967.602814910693,0.4880571707135454,1.3886488483803774,8908.057578335682,91911.81673162551,1719289757.047619,-1360.3832335329341,2599.4317682529613,2933.8861702322806,-0.045626270139054986,0.07159361085155114,1359.0785711005421,106214.3358898324,1736145131.8928576,282.23952095808386,8504.397284708813,8509.07940516207,1.7199544941890808,4.036233179224388,22426.486209408416,588276.4706030358,12032790637.035713,-879.7305389221557,10093.981591844347,10132.24507192778,-0.7509745448453593,2.491005390779401,18801.498623557585,198170.33881632212,17171044151.464285,-158.46706586826346,8147.252914039341,8148.79388966781,0.5470855008441916,3.2539554936454493,25045.874296982438,418894.59549073764,11027435713.25,grenade
-3036.929411764706,2951.3431171277425,4234.780566577071,0.6403717782234946,1.7887479001332522,8567.70121756882,157489.4459542172,4562896858.186047,-1716.0294117647059,2155.4668838491216,2755.139638822643,-0.36122120005373815,0.3731800494126034,6903.6387284865095,36227.19605408616,1770225399.1860466,-1420.7882352941176,2803.5947789521,3143.0531166554674,-0.8292454526929819,0.8914880598593644,1706.8084458544313,132955.6974365987,1999048433.372093,-704.8,9118.558760345977,9145.756223838593,0.6716151458429231,3.1016805599605384,24260.01724212677,539221.2474393018,14138655747.558136,-1385.6941176470589,11676.624725365813,11758.559144925277,-1.0479226710929572,1.9029010539938112,10769.481489717005,279858.0273109033,23580458406.883724,296.38235294117646,4256.76804363776,4267.073549456418,-0.10677445989683489,4.9540989420373105,7833.676076247327,97155.65097256092,3074119668.2325583,grenade
-3299.447852760736,2449.1568854882803,4109.102771022171,0.4212544849091329,1.1406865439580223,9595.73320403934,86392.46098080726,4499084573.841462,-1645.441717791411,2791.575708040129,3240.4279625333593,0.0458302409020846,1.8275264257507402,11120.91071661278,120041.38882804733,2139752531.658537,-1560.8711656441717,2712.4196997466097,3129.4631206187564,-0.3516690454437531,0.6536437780317899,1211.353548073215,154227.18493051492,1981311603.7926834,-294.60736196319016,8835.433708379036,8840.344015528097,1.297105279734072,2.9478509350903144,16371.96359395648,543980.310739456,12675110145.19512,403.39263803680984,8895.782046914339,8904.923573317503,-0.002033357653379556,2.867430300057322,10015.949689851617,337490.57960936637,12873067608.231705,108.11042944785277,9201.43443739055,9202.069526500663,-0.03920894640741722,2.397128228327607,31761.1640817361,220172.92217069387,13720259373.597557,grenade
-3051.4539877300613,2494.358385855033,3941.2174764048505,0.6614774204124534,1.2822996460038079,9316.925856800572,81347.34127285317,4024971286.2195115,-1922.920245398773,2295.893886043188,2994.787305658779,-0.23061374351526298,1.805523656090898,9291.28723423308,49989.595479385294,2052029704.743902,-1350.4478527607362,2844.673748969855,3148.948735864764,-0.5360359236164921,0.1424051214544364,2118.4658226133433,133470.84407409182,1901884764.9999995,-2178.429447852761,9058.17945384328,9316.44620428308,-0.2257770913710877,4.36966999379351,6247.315938326987,311913.4203410599,14830317588.573174,330.84662576687117,10941.177176481113,10946.178214195697,-0.7722712410412065,2.767816745146873,11991.921792598601,454793.096807092,19429112141.829277,137.42944785276075,6085.46232871627,6087.013931917847,-0.04217289842862907,3.2994619135563923,27318.474122065927,103493.18825829902,6005667365.000001,grenade
-3297.61875,2296.800146050683,4018.6540447331367,0.4105647313447423,0.6479645738485389,11101.04185786783,80266.16475353586,4270451565.839506,-1615.3625,2770.8589856926587,3207.3439985445902,0.7419115473537736,2.236739774183434,9427.508539090291,70810.59829430316,2037986572.8641975,-1406.425,2867.447729580262,3193.788935183413,-0.7673938527650251,1.1501662744087282,1937.5257212542751,142887.81888385274,1924494930.6666667,-419.08125,8562.094228321039,8572.344292476242,0.6176612381562454,2.4796888290984125,21006.257157824137,457307.37636223127,11640286844.160494,-427.03125,10423.897055217565,10432.64038996121,-0.8096279709787192,1.9351067943193572,24479.737381306324,321961.04715223244,17228232266.580242,1219.7,8092.594873401238,8183.994127258401,1.0511059822610371,2.752320470339189,17750.99013290213,316417.9297194918,10819660986.296295,grenade
-4114.09756097561,3287.1366927499867,5266.029469918373,-1.278669841834433,3.6695092928587183,9984.329086017884,133865.0377479293,7235489688.457831,-1562.2560975609756,2385.916660837679,2851.8840135652904,-0.07605261072529075,0.866731281219435,6463.116112990585,67262.01812637602,1713228622.3373494,-1806.5121951219512,4229.9904262242535,4599.598386497801,-1.817006749671831,3.7153271658945464,1693.1842626569646,212418.72507503224,3956595344.506024,-277.3719512195122,10479.670026663523,10483.340072089293,0.5248392229472506,1.5046976519616555,26123.343048309103,661120.2386675023,17854294056.132526,-2846.0975609756097,11952.625733173072,12286.803214990563,-1.2911396745255004,1.263807312561636,13682.08224488106,299335.7116295285,25774257642.91566,-108.07926829268293,6322.236137657458,6323.1598832021145,1.3848174317398638,12.683071704145709,10940.936512775337,77481.03486031631,6508053407.746987,grenade
-3689.5833333333335,3087.2320188037943,4810.823911923867,0.20489363602230334,0.7111921995371593,11336.680164321311,87154.86319850804,5661521262.316457,-1026.0192307692307,2198.322301651391,2425.9712289815297,-0.2616701158053086,0.6510836964402595,7547.08586697168,97797.04462272674,1068653222.1139239,-1920.6089743589744,3143.728666795575,3683.9881599728997,-0.8335976996003637,0.7649122550948544,2906.8071337535903,163663.5514398492,2658556969.6582274,-122.46153846153847,8604.569109270551,8605.440510782431,0.5785038508379321,2.2339948828057006,23053.133710691964,491309.71187620604,11408440618.936707,-1038.025641025641,12545.111960006023,12587.983608207982,-1.07560786392318,1.8659681832043225,18674.47770817009,346638.88886698085,24573275374.531647,563.8782051282051,9246.726367597199,9263.903450891308,0.045320895898462,0.6435951084027876,20295.38852189512,315207.4776556882,13267521722.36709,grenade
-3579.059880239521,3064.769750757285,4711.951108776173,0.08601987949760288,1.7535289420873807,7931.684378146301,189150.1931709051,5812225783.392855,-1729.1437125748503,1634.861565585335,2379.6449981804576,0.3821239715829455,0.1642281583250753,4552.692131716303,92269.90778499388,1436391121.0119052,-1283.4311377245508,3538.7110977419366,3764.262440181725,-1.5249940793090084,2.838526248624757,2521.8257859715764,219021.60256526418,2625694103.857143,-160.02994011976048,9002.838241371506,9004.26043504051,0.852191254910047,1.3703614736028253,32368.29159325063,615564.4397130995,13463467135.464285,-2937.5449101796407,12013.44080837652,12367.373615917351,-1.2689147130139835,1.2398966644937834,12541.104343068188,322965.24252000207,26823424434.595226,1226.9580838323354,4101.428803694631,4281.02141681836,0.8453099388670686,2.630564049060414,3783.218794916061,204902.0,3292324755.797619,grenade
-2582.1445086705203,2786.9934879114085,3799.3161181083524,1.1333977142835585,0.7429292806691081,8049.630339436179,102659.84600071171,3629712272.8160925,-1165.3757225433526,2827.6463124091606,3058.379349062926,-0.261150249439833,0.777045995079201,9256.059547789095,63286.1378997834,1842488550.5862072,-1124.2023121387283,2470.398306233175,2714.1662863682104,-0.019813339541755324,0.4952192816745624,1496.848615249896,89997.96674046543,1484500669.3563216,185.54335260115607,10368.365087849741,10370.025117165138,1.0203255324695049,2.5725477271560555,27747.168862905102,656443.7807448868,18502975958.816093,-1051.5202312138729,9718.51038181769,9775.230884135182,-0.7070561264192986,2.4533094303390666,7785.015743119703,193435.46173502927,16626218907.218386,53.994219653179194,5921.620601583619,5921.866760140378,0.7981633761609156,5.652747692331227,23020.579902633104,218008.36559330046,6032486023.597701,grenade
-3428.954248366013,2823.019290217385,4441.527344318258,0.77523747681327,1.2682696652515588,10541.55856629025,142890.7528649073,4785908090.285712,-1386.450980392157,2198.978503020756,2599.567805958863,-0.43945582678685,0.5247214875508055,7490.722125597255,76734.87050406507,1319416226.6493504,-1774.3790849673203,3128.646323424701,3596.7831397303294,-0.8519527248563586,0.48736223199157847,1723.9176235383118,138690.5858896308,2445065503.7012987,130.90849673202615,9246.145514074726,9247.072179990853,1.5472281085548465,2.91529889637469,17909.345654712262,550590.1201780352,13000428462.610388,-1254.437908496732,11527.56150930108,11595.615068507297,-0.8776137868452856,1.8936523200581359,16329.796632719068,229538.23581043948,20677732623.1039,730.1895424836601,8059.803305918001,8092.812001896449,-0.14976013500129046,1.014190905648066,22042.79214195879,456307.382532041,10036499740.974028,grenade
-3274.644578313253,2984.78872739251,4430.830719114169,0.30255177935424354,1.283490954536462,10035.624094385286,102393.46386091292,4979040488.738094,-1431.1084337349398,1837.9360904502296,2329.3948616940725,-0.8464812721380105,0.4809167806771848,6951.060223320152,20631.219297471598,1225951465.0714288,-1478.367469879518,3264.573256290748,3583.714402918674,-0.8659944361755918,0.5765099820309092,1350.8038007936136,171302.2804397803,2465049660.2857146,-368.68674698795184,7701.492948566031,7710.312805212047,1.1891844120824546,2.117858002851116,22401.376238555422,515174.2090192342,9773906789.761906,-1249.8192771084337,12068.2624697853,12132.807064527988,-1.1433267110475909,2.314189258297758,17121.85324344721,310371.16360281873,24429675173.285717,413.3614457831325,5745.108633151017,5759.960146699477,-0.2102523128132217,1.4210626975135083,14277.390883010446,107733.86865491906,5469967368.666666,grenade
-2688.0696202531644,2691.040333668654,3803.605705217024,0.8537683612813494,0.7716998799894199,8712.203100562765,102481.14055151587,3384677249.9,-1749.392405063291,1896.7563212549994,2580.321361597025,-0.5700782696364302,-0.10354405083458085,8639.978267688894,49723.102191189246,1516343370.8999999,-905.6012658227849,2871.9474756750637,3011.3445428406567,-0.6051252238077479,0.6751350934057059,3228.621357085479,158085.54658741615,1542835015.7,-601.4367088607595,8417.949461996574,8439.407518273641,1.3424331397935447,2.058373008196339,26644.883229685915,582516.4977101074,11169342738.575003,-1408.253164556962,11360.667271774064,11447.617124775052,-0.6345649132165371,1.6954642853012105,21151.05391009279,367558.2378554439,20781366965.4,1465.386075949367,3949.2903700405127,4212.3925242646865,0.6157214799784708,3.109854302420551,12398.971756696761,231531.0,3103771943.875,grenade
-3569.783950617284,2974.0947013887835,4646.353058788536,-0.08178542423733096,1.602732775415757,10208.509561119263,168574.39839032572,5493954047.390244,-2008.6543209876543,1978.552820427615,2819.46155221958,-0.7153579228532516,0.7589923796307381,7610.033802462674,35728.85997539205,1917747389.6585362,-1892.5740740740741,3475.879003856622,3957.723016496814,-1.2416697040895246,1.4788315089896127,1857.1335756085628,179190.69336636964,3079742634.682927,-550.6604938271605,10236.592255336709,10251.392489875776,0.93710422641261,1.3898040416393238,25075.445518724737,664489.1117823423,16865805990.024391,-1577.3703703703704,12098.679993242038,12201.071873577235,-0.8795170816224488,1.952665825904238,15889.305196224994,320920.69911136874,24245833767.146343,758.8395061728395,5972.987708992259,6020.998220220733,0.25493307522310976,1.8523719219400325,12197.331653764211,122932.0,5893426189.804877,grenade
-2913.723926380368,3134.5673046829024,4279.637754150282,0.6151221852772324,1.5672051225370112,10279.341567563655,83404.68706924615,4342587446.646342,-1905.926380368098,2082.794552507372,2823.223072188491,-0.9327655677646132,0.7923666442744857,9597.91503982237,28797.872221355527,1879780059.8780491,-1485.9509202453987,2933.690064809877,3288.5540186748235,-0.75907798883968,0.6782221282010452,1258.226810451,131578.32977786398,2109746709.0487804,-380.58895705521473,9063.142138353605,9071.129663621457,1.237088074287843,1.8650592474072996,27018.46312542694,603383.7569742802,13354201718.634151,-898.6441717791411,11076.434449712826,11112.828688783862,-1.0583214583869571,2.3956277417904293,17006.665446955245,270055.66926699324,20137766638.036583,651.0674846625767,5072.106122403021,5113.721676675713,-0.003527395327064429,1.6111614530449705,16104.489249315951,106124.0,4305156234.304877,grenade
-3011.529069767442,2766.727084622344,4089.509273597165,0.48659986298046476,0.9641352756256589,7821.650203858179,143124.15984691677,4385469919.988506,-1486.3953488372092,2360.655005078383,2789.6349556969835,0.38030336090697997,1.434149676774405,6804.720171882256,91555.51413631592,1698779548.689655,-1169.7790697674418,2759.9361738540206,2997.6041693015363,-0.41359252492855403,0.2959076813309802,2265.515452538096,149250.81204941543,1760421239.2413793,-601.2848837209302,8625.63050645908,8646.562620217865,1.1800583673991059,2.3865132170279812,23699.769602219807,544722.1757200222,12773073111.758621,-318.91279069767444,10741.593601643084,10746.326743168116,-0.791214422936452,2.5567191759813985,11263.687236463726,561478.8820875483,19652427064.678165,627.7267441860465,6676.0647736056135,6705.511294953143,1.0156985301196075,3.857857713865206,9688.029038054992,379215.65178069624,7711965573.183908,grenade
-3422.9375,2951.0747230617103,4519.440579319525,0.24440494147834296,0.9941964375273371,8556.594748492162,160419.99418850773,5079206350.839505,-1978.35625,2140.5356319939965,2914.7532046041224,-1.0076240473274491,0.8230154548102853,8151.262797845013,80549.76012747921,1961044124.2592597,-1641.71875,3198.882555229003,3595.5653319401667,-1.1456995843819204,1.3661148633760778,2831.6385483254494,185638.58646533758,2468875190.7777777,-2988.275,9374.996189299225,9839.732772031972,-0.33225402596830134,3.7428898653516427,18828.86710962732,443067.08131074364,16711377195.777775,-1502.15,12367.599049633684,12458.48951016936,-1.0020634871759595,1.4168675209111603,18897.881177206906,294768.5014620914,24914680625.012344,1196.61875,5972.608596618268,6091.301164878486,-0.1971859254489215,1.3826351877962813,10488.56393203188,191459.0,6089621604.506171,grenade
-2817.5416666666665,3296.9195594671737,4336.844431726829,0.48727051987971487,1.3326107772425724,9668.905442022495,155861.28522029181,4440594596.905882,-1810.5,2338.523292694813,2957.4653743494937,-0.05709516544243075,0.37853902575676557,8787.394994615765,79153.88092114152,1996360511.1529408,-1378.452380952381,2710.982331206417,3041.308298523296,-0.5264718423724978,0.3233840884581123,1377.7426067327174,136836.81567196205,1851110425.5999997,-7.029761904761905,8537.549789595872,8537.552683725058,1.057295689277776,1.6566657849304542,29224.68903369105,587404.7650467138,12101698485.18824,-1078.095238095238,10560.962713849085,10615.847718656965,-1.3320324575679834,2.8394346512677275,14376.728694545407,255748.04254498318,18903285966.588234,539.7857142857143,6458.932775384706,6481.449005761421,-0.06368907955699994,0.9317792922737969,19926.93470649538,385852.60192449094,7024093839.552941,grenade
-3074.9695121951218,2878.4806765319886,4212.0171540602205,0.21862059207941775,0.8780583196667804,10615.167587531823,104403.25489323649,4406501182.493976,-1475.5792682926829,2161.0498097688314,2616.7671767501733,-0.2755797057473535,1.8042053551590849,8275.281183252317,53111.15693474061,1462255442.5903614,-1287.621951219512,2835.637729451503,3114.2915120378852,-0.46654752905892033,0.4725446971330949,1284.583884938129,118548.3295963037,1840077514.8674703,-476.1768292682927,8485.833240154265,8499.182910870846,1.5547676732613633,3.272338000046468,21043.122369147834,503132.2055722464,11741109359.698793,-520.7256097560976,10895.463421750816,10907.899813225544,-1.17484804921904,3.046809370498619,13368.510856417566,297536.3555397368,19322260128.51807,-344.3353658536585,7430.446515386377,7438.4206833302405,0.08415295314351813,3.334601561582488,28451.85869172748,182212.86660382626,8984147811.40964,grenade
-2776.0683229813662,3152.4248344642374,4200.516357640743,0.7768257277609215,0.8480115121003764,10166.294779839289,144100.58701039362,4056299367.740741,-1812.8757763975154,2220.8497751308914,2866.8261726773435,-0.5566922490755061,0.3232813524208433,9729.312894252247,71181.5082154185,1840904761.419753,-1344.583850931677,2684.8067433579276,3002.6809656316236,-0.6441798339274474,0.7465445125425272,1800.1860509079802,138396.3724344431,1731906608.9753087,-217.19254658385094,8309.162757649665,8312.000862331748,0.8412532356315771,1.4150510151833693,27183.898398757898,546767.0833673903,11062271718.74074,71.14285714285714,11388.297518544912,11388.51973159895,-0.3569138187488819,1.2060799064508467,18955.08064605693,363134.0905332627,20753351515.839508,402.54658385093165,5385.737142751335,5400.759976427518,-0.1939750200360155,1.6606646660366087,20249.19408618921,64810.0,4693021382.962962,grenade
